罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,現金以外の主な被害品
窃盗,部品ねらい,大船,大船駅前,142042,神奈川県,鎌倉市,大船１丁目,2018-09-16,21,その他,ナンバープレート
窃盗,部品ねらい,大船,大船駅前,142042,神奈川県,鎌倉市,小袋谷２丁目,2018-07-10,21,一戸建住宅,その他
窃盗,部品ねらい,大船,玉縄,142042,神奈川県,鎌倉市,岡本,2018-04-30,19,その他,ナンバープレート
窃盗,部品ねらい,大船,台,142042,神奈川県,鎌倉市,台２丁目,2018-06-07,20,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,藤沢,藤沢駅北口,142051,神奈川県,藤沢市,藤沢,2018-09-16,15,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,藤沢,藤沢駅北口,142051,神奈川県,藤沢市,藤沢,2018-10-20,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,藤沢,藤沢駅北口,142051,神奈川県,藤沢市,藤沢,2018-11-11,17,道路上,その他
窃盗,部品ねらい,藤沢,本町白旗,142051,神奈川県,藤沢市,,2018-03-26,20,一戸建住宅,ナンバープレート
窃盗,部品ねらい,藤沢,本町白旗,142051,神奈川県,藤沢市,鵠沼神明１丁目,2018-03-24,14,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,藤沢,本町白旗,142051,神奈川県,藤沢市,鵠沼神明３丁目,2018-03-06,18,一戸建住宅,ナンバープレート
窃盗,部品ねらい,藤沢,本町白旗,142051,神奈川県,藤沢市,鵠沼神明３丁目,2018-03-09,17,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,藤沢,本町白旗,142051,神奈川県,藤沢市,鵠沼神明４丁目,2018-05-24,14,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,藤沢,本町白旗,142051,神奈川県,藤沢市,鵠沼神明５丁目,2018-03-11,18,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,藤沢,本町白旗,142051,神奈川県,藤沢市,鵠沼神明５丁目,2018-03-24,14,一戸建住宅,ナンバープレート
窃盗,部品ねらい,藤沢,羽鳥,142051,神奈川県,藤沢市,辻堂神台１丁目,2018-11-16,22,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,藤沢,辻堂駅前,142051,神奈川県,藤沢市,辻堂新町４丁目,2018-03-09,20,駐車（輪）場,その他
窃盗,部品ねらい,藤沢,辻堂駅前,142051,神奈川県,藤沢市,辻堂新町４丁目,2018-10-27,07,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,藤沢,浜見山,142051,神奈川県,藤沢市,辻堂東海岸１丁目,2018-03-18,21,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,藤沢,片瀬江の島,142051,神奈川県,藤沢市,片瀬４丁目,2018-02-28,21,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,藤沢,片瀬江の島,142051,神奈川県,藤沢市,片瀬４丁目,2018-03-25,01,一戸建住宅,ナンバープレート
窃盗,部品ねらい,藤沢,片瀬江の島,142051,神奈川県,藤沢市,片瀬５丁目,2018-03-21,19,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,藤沢,片瀬江の島,142051,神奈川県,藤沢市,片瀬海岸３丁目,2018-03-17,20,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,藤沢,鵠沼海岸駅前,142051,神奈川県,藤沢市,鵠沼海岸１丁目,2018-03-17,05,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,藤沢,鵠沼海岸駅前,142051,神奈川県,藤沢市,鵠沼海岸１丁目,2018-03-18,13,一戸建住宅,ナンバープレート
窃盗,部品ねらい,藤沢,石上,142051,神奈川県,藤沢市,片瀬,2018-12-26,19,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,南藤沢,2018-09-16,13,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,藤沢,遊行寺坂上,142051,神奈川県,藤沢市,大鋸,2018-10-07,01,一戸建住宅,その他
窃盗,部品ねらい,藤沢,遊行寺坂上,142051,神奈川県,藤沢市,西富,2018-01-26,18,駐車（輪）場,その他
窃盗,部品ねらい,茅ケ崎,茅ケ崎駅前,142077,神奈川県,茅ヶ崎市,茅ヶ崎,2018-06-11,08,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,茅ケ崎,茅ケ崎駅前,142077,神奈川県,茅ヶ崎市,茅ヶ崎２丁目,2018-03-22,17,４階建て以上共同住宅,タイヤ・ホイール
窃盗,部品ねらい,茅ケ崎,茅ケ崎駅前,142077,神奈川県,茅ヶ崎市,本村５丁目,2018-04-10,21,その他,その他
窃盗,部品ねらい,茅ケ崎,茅ケ崎駅前,142077,神奈川県,茅ヶ崎市,元町,2018-02-15,15,駐車（輪）場,その他
窃盗,部品ねらい,茅ケ崎,茅ケ崎駅前,142077,神奈川県,茅ヶ崎市,元町,2018-09-24,08,駐車（輪）場,その他
窃盗,部品ねらい,茅ケ崎,茅ケ崎駅南口,142077,神奈川県,茅ヶ崎市,幸町,2018-03-13,08,駐車（輪）場,その他
窃盗,部品ねらい,茅ケ崎,茅ケ崎駅南口,142077,神奈川県,茅ヶ崎市,幸町,2018-05-21,07,駐車（輪）場,その他
窃盗,部品ねらい,茅ケ崎,茅ケ崎駅南口,142077,神奈川県,茅ヶ崎市,幸町,2018-11-11,20,一戸建住宅,その他
窃盗,部品ねらい,茅ケ崎,茅ケ崎駅南口,142077,神奈川県,茅ヶ崎市,若松町,2018-04-26,17,駐車（輪）場,その他
窃盗,部品ねらい,茅ケ崎,茅ケ崎駅南口,142077,神奈川県,茅ヶ崎市,若松町,2018-08-01,19,その他,その他
窃盗,部品ねらい,茅ケ崎,今宿,142077,神奈川県,茅ヶ崎市,今宿,2018-03-21,03,一戸建住宅,ナンバープレート
窃盗,部品ねらい,茅ケ崎,今宿,142077,神奈川県,茅ヶ崎市,中島,2018-07-21,22,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,茅ケ崎,今宿,142077,神奈川県,茅ヶ崎市,中島,2018-12-21,14,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,茅ケ崎,今宿,142077,神奈川県,茅ヶ崎市,萩園,2018-08-11,16,駐車（輪）場,その他
窃盗,部品ねらい,茅ケ崎,浜見平,142077,神奈川県,茅ヶ崎市,浜見平,2018-02-23,22,４階建て以上共同住宅,タイヤ・ホイール
窃盗,部品ねらい,茅ケ崎,浜見平,142077,神奈川県,茅ヶ崎市,浜見平,2018-03-06,01,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,茅ケ崎,小和田,142077,神奈川県,茅ヶ崎市,赤羽根,2018-08-04,19,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,茅ケ崎,小和田,142077,神奈川県,茅ヶ崎市,赤松町,2018-05-04,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,茅ケ崎,小和田,142077,神奈川県,茅ヶ崎市,小和田２丁目,2018-09-03,19,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,茅ケ崎,小和田,142077,神奈川県,茅ヶ崎市,菱沼２丁目,2018-02-23,19,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,茅ケ崎,小和田,142077,神奈川県,茅ヶ崎市,菱沼３丁目,2018-03-17,14,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,茅ケ崎,小和田,142077,神奈川県,茅ヶ崎市,菱沼３丁目,2018-03-17,21,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,茅ケ崎,鶴が台,142077,神奈川県,茅ヶ崎市,甘沼,2018-03-07,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,茅ケ崎,浜竹,142077,神奈川県,茅ヶ崎市,富士見町,2018-04-25,09,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,茅ケ崎,岡田,143219,神奈川県,寒川町,岡田５丁目,2018-05-17,18,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,茅ケ崎,岡田,143219,神奈川県,寒川町,岡田７丁目,2018-05-06,20,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,茅ケ崎,宮山,143219,神奈川県,寒川町,倉見,2018-02-08,16,その他,その他
窃盗,部品ねらい,茅ケ崎,宮山,143219,神奈川県,寒川町,倉見,2018-06-23,00,その他の住宅（３階建て以下共同住宅等）,タイヤ・ホイール
窃盗,部品ねらい,茅ケ崎,宮山,143219,神奈川県,寒川町,倉見,2018-06-24,22,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,茅ケ崎,宮山,143219,神奈川県,寒川町,宮山,2018-01-24,14,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,茅ケ崎,宮山,143219,神奈川県,寒川町,宮山,2018-04-07,19,その他の住宅（３階建て以下共同住宅等）,タイヤ・ホイール
窃盗,部品ねらい,茅ケ崎,宮山,143219,神奈川県,寒川町,宮山,2018-04-29,20,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,茅ケ崎,宮山,143219,神奈川県,寒川町,宮山,2018-05-15,17,駐車（輪）場,その他
窃盗,部品ねらい,茅ケ崎,寒川駅前,143219,神奈川県,寒川町,一之宮４丁目,2018-04-25,17,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,茅ケ崎,寒川駅前,143219,神奈川県,寒川町,一之宮４丁目,2018-12-11,17,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,茅ケ崎,寒川駅前,143219,神奈川県,寒川町,一之宮５丁目,2018-08-15,22,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,茅ケ崎,寒川駅前,143219,神奈川県,寒川町,一之宮５丁目,2018-11-10,19,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,茅ケ崎,寒川駅前,143219,神奈川県,寒川町,一之宮８丁目,2018-06-13,05,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,茅ケ崎,寒川駅前,143219,神奈川県,寒川町,一之宮９丁目,2018-02-09,19,駐車（輪）場,その他
窃盗,部品ねらい,茅ケ崎,寒川駅前,143219,神奈川県,寒川町,一之宮９丁目,2018-04-08,17,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,茅ケ崎,寒川駅前,143219,神奈川県,寒川町,大曲３丁目,2018-02-15,17,駐車（輪）場,その他
窃盗,部品ねらい,茅ケ崎,寒川駅前,143219,神奈川県,寒川町,田端,2018-05-01,17,その他,その他
窃盗,部品ねらい,茅ケ崎,寒川駅前,143219,神奈川県,寒川町,田端,2018-05-14,16,一戸建住宅,ナンバープレート
窃盗,部品ねらい,茅ケ崎,寒川駅前,143219,神奈川県,寒川町,中瀬,2018-10-12,11,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,茅ケ崎,寒川駅前,143219,神奈川県,寒川町,中瀬,2018-12-11,18,一戸建住宅,ナンバープレート
窃盗,部品ねらい,平塚,平塚駅前,142034,神奈川県,平塚市,天沼,2018-05-09,20,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,平塚,平塚駅前,142034,神奈川県,平塚市,榎木町,2017-12-25,13,駐車（輪）場,その他
窃盗,部品ねらい,平塚,平塚駅前,142034,神奈川県,平塚市,紅谷町,2018-03-22,05,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,平塚,平塚駅前,142034,神奈川県,平塚市,紅谷町,2018-06-18,07,駐車（輪）場,その他
窃盗,部品ねらい,平塚,須賀,142034,神奈川県,平塚市,須賀,2018-02-02,04,一戸建住宅,ナンバープレート
窃盗,部品ねらい,平塚,須賀,142034,神奈川県,平塚市,高浜台,2018-02-13,15,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,平塚,須賀,142034,神奈川県,平塚市,高浜台,2018-12-18,10,一戸建住宅,ナンバープレート
窃盗,部品ねらい,平塚,西仲町,142034,神奈川県,平塚市,中里,2018-08-23,21,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,平塚,西仲町,142034,神奈川県,平塚市,錦町,2018-01-02,09,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,平塚,追分,142034,神奈川県,平塚市,諏訪町,2018-01-02,16,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,平塚,追分,142034,神奈川県,平塚市,富士見町,2018-12-15,15,その他,ナンバープレート
窃盗,部品ねらい,平塚,八幡,142034,神奈川県,平塚市,四之宮１丁目,2018-11-08,00,一戸建住宅,ナンバープレート
窃盗,部品ねらい,平塚,花水台,142034,神奈川県,平塚市,黒部丘,2018-03-25,21,一戸建住宅,ナンバープレート
窃盗,部品ねらい,平塚,花水台,142034,神奈川県,平塚市,菫平,2018-04-02,09,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,平塚,花水台,142034,神奈川県,平塚市,菫平,2018-09-17,12,駐車（輪）場,その他
窃盗,部品ねらい,平塚,花水台,142034,神奈川県,平塚市,花水台,2018-05-06,19,一戸建住宅,その他
窃盗,部品ねらい,平塚,四之宮,142034,神奈川県,平塚市,四之宮３丁目,2018-05-27,09,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,平塚,四之宮,142034,神奈川県,平塚市,四之宮３丁目,2018-05-29,20,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,平塚,四之宮,142034,神奈川県,平塚市,田村２丁目,2018-07-29,14,４階建て以上共同住宅,その他
窃盗,部品ねらい,平塚,中原,142034,神奈川県,平塚市,御殿１丁目,2018-06-18,07,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,平塚,中原,142034,神奈川県,平塚市,御殿３丁目,2018-08-05,22,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,平塚,中原,142034,神奈川県,平塚市,御殿３丁目,2018-11-06,15,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,平塚,中原,142034,神奈川県,平塚市,御殿３丁目,2018-11-08,12,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,平塚,中原,142034,神奈川県,平塚市,中原２丁目,2018-04-21,12,４階建て以上共同住宅,その他
窃盗,部品ねらい,平塚,金目,142034,神奈川県,平塚市,片岡,2018-10-11,16,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,平塚,金目,142034,神奈川県,平塚市,北金目２丁目,2018-11-10,20,４階建て以上共同住宅,その他
窃盗,部品ねらい,平塚,金目,142034,神奈川県,平塚市,広川,2017-12-31,07,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,平塚,金目,142034,神奈川県,平塚市,南金目,2018-11-03,16,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,平塚,旭,142034,神奈川県,平塚市,河内,2018-01-19,07,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,平塚,旭,142034,神奈川県,平塚市,河内,2018-08-07,07,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,平塚,旭,142034,神奈川県,平塚市,高村,2018-07-16,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,平塚,旭,142034,神奈川県,平塚市,万田,2018-03-26,18,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,平塚,旭,142034,神奈川県,平塚市,山下,2015-06-01,00,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,平塚,旭,142034,神奈川県,平塚市,山下,2018-02-24,21,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,平塚,旭,142034,神奈川県,平塚市,山下,2018-04-01,16,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,平塚,旭,142034,神奈川県,平塚市,山下,2018-04-16,17,４階建て以上共同住宅,ナンバープレート
