罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無
窃盗,車上ねらい,茅ケ崎,寒川駅前,143219,神奈川県,寒川町,小動,20240902,13,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,茅ケ崎,小出,142077,神奈川県,茅ヶ崎市,下寺尾,20240610,11,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,茅ケ崎,小出,142077,神奈川県,茅ヶ崎市,芹沢,20240702,13,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,茅ケ崎,小出,142077,神奈川県,茅ヶ崎市,芹沢,20240914,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,茅ケ崎,小出,142077,神奈川県,茅ヶ崎市,芹沢,20241124,16,その他,その他,施錠せず,あり
窃盗,車上ねらい,茅ケ崎,小出,142077,神奈川県,茅ヶ崎市,堤,20240417,14,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,平塚,平塚駅前,142034,神奈川県,平塚市,天沼,20240602,13,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,平塚,平塚駅前,142034,神奈川県,平塚市,天沼,20240602,9,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,平塚,平塚駅前,142034,神奈川県,平塚市,天沼,20240602,9,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,平塚,平塚駅前,142034,神奈川県,平塚市,天沼,20240813,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,平塚,平塚駅前,142034,神奈川県,平塚市,天沼,20241215,13,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,平塚,平塚駅前,142034,神奈川県,平塚市,浅間町,20240919,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,平塚,平塚駅前,142034,神奈川県,平塚市,紅谷町,20240130,10,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,平塚,平塚駅前,142034,神奈川県,平塚市,宮松町,20241017,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,平塚,代官町,142034,神奈川県,平塚市,幸町,20240814,9,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,平塚,西仲町,142034,神奈川県,平塚市,中里,20240326,11,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,平塚,西仲町,142034,神奈川県,平塚市,見附町,20241208,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,平塚,八幡,142034,神奈川県,平塚市,四之宮１丁目,20240128,11,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,平塚,中原,142034,神奈川県,平塚市,中原３丁目,20240429,16,道路上,その他,施錠した,あり
窃盗,車上ねらい,平塚,金目,142034,神奈川県,平塚市,北金目４丁目,20240921,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,平塚,旭,142034,神奈川県,平塚市,河内,20240419,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,平塚,旭,142034,神奈川県,平塚市,高村,20241028,19,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,平塚,城島,142034,神奈川県,平塚市,下島,20240524,12,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,平塚,城島,142034,神奈川県,平塚市,下島,20241018,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,平塚,神田,142034,神奈川県,平塚市,大神,20241007,11,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,平塚,神田,142034,神奈川県,平塚市,田村６丁目,20241007,7,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,平塚,真土,142034,神奈川県,平塚市,東真土４丁目,20240818,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,大磯,一色,143421,神奈川県,二宮町,中里,20240301,21,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小田原,小田原駅東口,142069,神奈川県,小田原市,栄町２丁目,20240215,9,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小田原,足柄,142069,神奈川県,小田原市,扇町２丁目,20240601,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小田原,足柄,142069,神奈川県,小田原市,扇町２丁目,20240607,14,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小田原,酒匂,142069,神奈川県,小田原市,小八幡２丁目,20240225,20,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小田原,国府津,142069,神奈川県,小田原市,国府津,20231225,20,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小田原,東町,142069,神奈川県,小田原市,東町１丁目,20241209,16,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小田原,富水駅前,142069,神奈川県,小田原市,新屋,20240615,16,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小田原,富水駅前,142069,神奈川県,小田原市,新屋,不明,不明,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小田原,富水駅前,142069,神奈川県,小田原市,新屋,20240801,0,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小田原,富水駅前,142069,神奈川県,小田原市,飯田岡,20241118,18,その他,その他,施錠せず,あり
窃盗,車上ねらい,小田原,富水駅前,142069,神奈川県,小田原市,小台,20240615,21,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小田原,富水駅前,142069,神奈川県,小田原市,小台,20240911,13,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小田原,早川駅前,142069,神奈川県,小田原市,早川３丁目,20240414,20,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小田原,栢山駅前,142069,神奈川県,小田原市,栢山,20240927,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小田原,栢山駅前,142069,神奈川県,小田原市,栢山,20240927,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,小田原,元箱根,143821,神奈川県,箱根町,元箱根,20240919,22,道路上,その他,施錠した,あり
窃盗,車上ねらい,小田原,鴨宮川東,142069,神奈川県,小田原市,中里,20241124,9,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小田原,鴨宮川東,142069,神奈川県,小田原市,中里,20241130,10,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小田原,鴨宮川東,142069,神奈川県,小田原市,中里,20241216,13,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小田原,豊川,142069,神奈川県,小田原市,桑原,20240309,21,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小田原,豊川,142069,神奈川県,小田原市,桑原,20240331,0,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,小田原,豊川,142069,神奈川県,小田原市,桑原,20240616,0,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,小田原,上府中,142069,神奈川県,小田原市,高田,20240624,20,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小田原,上府中,142069,神奈川県,小田原市,千代,20240216,7,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小田原,上府中,142069,神奈川県,小田原市,千代,20240601,不明,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小田原,上府中,142069,神奈川県,小田原市,西大友,20240113,21,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小田原,上府中,142069,神奈川県,小田原市,東大友,20240907,17,その他,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,小田原,下曽我,142069,神奈川県,小田原市,曽我谷津,20240429,13,道路上,その他,施錠せず,なし
窃盗,車上ねらい,小田原,曽我,142069,神奈川県,小田原市,鬼柳,20240427,17,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小田原,曽我,142069,神奈川県,小田原市,鬼柳,20240914,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小田原,曽我,142069,神奈川県,小田原市,鬼柳,不明,不明,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小田原,曽我,142069,神奈川県,小田原市,上曽我,20240328,19,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小田原,曽我,142069,神奈川県,小田原市,下大井,20240528,0,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小田原,曽我,142069,神奈川県,小田原市,下大井,20240806,20,その他,その他,施錠せず,なし
窃盗,車上ねらい,小田原,曽我,142069,神奈川県,小田原市,下大井,20240820,20,その他,その他,施錠せず,なし
窃盗,車上ねらい,小田原,曽我,142069,神奈川県,小田原市,下大井,20240908,4,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小田原,飯田岡,142069,神奈川県,小田原市,清水新田,20240925,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小田原,湯河原,143847,神奈川県,湯河原町,宮上,20241129,8,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,松田,金田,143626,神奈川県,大井町,金子,20240503,22,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,松田,金田,143626,神奈川県,大井町,金子,20240611,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,松田,金田,143626,神奈川県,大井町,金子,20240626,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,松田,金田,143626,神奈川県,大井町,金子,20240611,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,松田,金田,143626,神奈川県,大井町,上大井,20240313,7,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,松田,金田,143626,神奈川県,大井町,上大井,20241026,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,松田,岡本,142174,神奈川県,南足柄市,塚原,20231229,20,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,松田,大雄山駅前,142174,神奈川県,南足柄市,和田河原,20240117,19,道路上,その他,施錠せず,なし
窃盗,車上ねらい,松田,大雄山駅前,142174,神奈川県,南足柄市,和田河原,20240620,9,その他,その他,施錠せず,あり
窃盗,車上ねらい,松田,狩野,142174,神奈川県,南足柄市,中沼,20241031,8,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,松田,延沢,143669,神奈川県,開成町,宮台,20240716,22,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,松田,井ノ口,143618,神奈川県,中井町,井ノ口,20241027,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,松田,清水,143642,神奈川県,山北町,谷ケ,20240405,9,その他,その他,施錠せず,あり
窃盗,車上ねらい,秦野,秦野駅前,142115,神奈川県,秦野市,寿町,20240829,19,道路上,その他,施錠した,あり
窃盗,車上ねらい,秦野,東海大学駅前,142115,神奈川県,秦野市,南矢名１丁目,20240726,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,秦野,桜町,142115,神奈川県,秦野市,曽屋,20240520,17,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,秦野,戸川,142115,神奈川県,秦野市,戸川,20240402,8,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,秦野,戸川,142115,神奈川県,秦野市,戸川,20240429,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,伊勢原,伊勢原駅前,142140,神奈川県,伊勢原市,桜台２丁目,20241212,13,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊勢原,成瀬,142140,神奈川県,伊勢原市,高森２丁目,20241011,17,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊勢原,成瀬,142140,神奈川県,伊勢原市,高森７丁目,20241001,16,道路上,その他,施錠せず,あり
窃盗,車上ねらい,伊勢原,成瀬,142140,神奈川県,伊勢原市,下糟屋東２丁目,20241215,1,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,伊勢原,高部屋,142140,神奈川県,伊勢原市,西富岡,20241003,8,その他,その他,施錠せず,あり
窃盗,車上ねらい,伊勢原,高部屋,142140,神奈川県,伊勢原市,日向,20240416,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,厚木,本厚木駅前,142123,神奈川県,厚木市,岡田４丁目,20240213,22,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,厚木,本厚木駅前,142123,神奈川県,厚木市,中町２丁目,20240304,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,厚木,本厚木駅前,142123,神奈川県,厚木市,中町３丁目,20240524,8,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,厚木,本厚木駅前,142123,神奈川県,厚木市,元町,20240504,23,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,厚木,本厚木駅前,142123,神奈川県,厚木市,元町,20241005,14,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,厚木,本厚木駅前,142123,神奈川県,厚木市,元町,20241005,17,道路上,その他,施錠した,なし
窃盗,車上ねらい,厚木,本厚木駅前,142123,神奈川県,厚木市,元町,20241005,21,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,厚木,本厚木駅前,142123,神奈川県,厚木市,元町,20241005,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,厚木,本厚木駅前,142123,神奈川県,厚木市,元町,20241005,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,厚木,本厚木駅前,142123,神奈川県,厚木市,元町,20241005,22,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,厚木,緑ケ丘,142123,神奈川県,厚木市,戸室５丁目,20240424,12,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,厚木,緑ケ丘,142123,神奈川県,厚木市,林２丁目,20240402,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,厚木,緑ケ丘,142123,神奈川県,厚木市,緑ケ丘３丁目,20241017,16,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,厚木,緑ケ丘,142123,神奈川県,厚木市,緑ケ丘５丁目,20241019,15,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,厚木,緑ケ丘,142123,神奈川県,厚木市,緑ケ丘５丁目,20241019,19,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,厚木,緑ケ丘,142123,神奈川県,厚木市,緑ケ丘５丁目,20241019,22,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,厚木,緑ケ丘,142123,神奈川県,厚木市,緑ケ丘５丁目,20241019,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,厚木,緑ケ丘,142123,神奈川県,厚木市,飯山南１丁目,20241025,20,その他,その他,施錠せず,なし
窃盗,車上ねらい,厚木,工業団地,142123,神奈川県,厚木市,下川入,20240507,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,厚木,妻田,142123,神奈川県,厚木市,松枝１丁目,20241005,16,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,厚木,妻田,142123,神奈川県,厚木市,松枝１丁目,20241004,17,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,厚木,妻田,142123,神奈川県,厚木市,妻田東１丁目,20241003,0,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,厚木,妻田,142123,神奈川県,厚木市,妻田南１丁目,20241003,15,その他,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,厚木,妻田,142123,神奈川県,厚木市,妻田南１丁目,20241003,8,その他,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,厚木,妻田,142123,神奈川県,厚木市,妻田西１丁目,20240809,11,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,厚木,半原,144011,神奈川県,愛川町,半原,20240812,12,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,厚木,依知,142123,神奈川県,厚木市,下依知２丁目,20240202,21,その他,その他,施錠した,なし
窃盗,車上ねらい,厚木,依知,142123,神奈川県,厚木市,関口,20240921,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,厚木,依知,142123,神奈川県,厚木市,関口,20240927,16,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,厚木,中津,144011,神奈川県,愛川町,中津,20240223,17,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,厚木,中津,144011,神奈川県,愛川町,中津,20240628,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,厚木,中津,144011,神奈川県,愛川町,中津,20240928,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,厚木,下荻野,142123,神奈川県,厚木市,飯山,20240919,10,その他,その他,施錠した,あり
窃盗,車上ねらい,厚木,下荻野,142123,神奈川県,厚木市,下荻野,20240408,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,厚木,下荻野,142123,神奈川県,厚木市,中荻野,20240925,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,厚木,下荻野,142123,神奈川県,厚木市,中荻野,20240925,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,厚木,下荻野,142123,神奈川県,厚木市,中荻野,20240926,21,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,厚木,下荻野,142123,神奈川県,厚木市,中荻野,20240924,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,厚木,下荻野,142123,神奈川県,厚木市,中荻野,20240924,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,厚木,春日台,144011,神奈川県,愛川町,春日台５丁目,20240215,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,厚木,春日台,144011,神奈川県,愛川町,中津,20240806,14,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,厚木,春日台,144011,神奈川県,愛川町,中津,20240923,16,その他,その他,施錠せず,なし
窃盗,車上ねらい,厚木,旭町,142123,神奈川県,厚木市,旭町２丁目,20240524,13,その他,その他,施錠せず,なし
窃盗,車上ねらい,厚木,旭町,142123,神奈川県,厚木市,旭町５丁目,20240126,20,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,厚木,旭町,142123,神奈川県,厚木市,岡田１丁目,20240213,18,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,厚木,旭町,142123,神奈川県,厚木市,岡田１丁目,20241003,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,厚木,旭町,142123,神奈川県,厚木市,岡田２丁目,20240504,21,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,厚木,南毛利,142123,神奈川県,厚木市,長谷,20241020,23,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,厚木,小鮎,142123,神奈川県,厚木市,飯山,20240929,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,厚木,小鮎,142123,神奈川県,厚木市,下古沢,20240928,6,道路上,その他,施錠せず,なし
窃盗,車上ねらい,厚木,小鮎,142123,神奈川県,厚木市,飯山南１丁目,20240927,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,厚木,小鮎,142123,神奈川県,厚木市,飯山南５丁目,20240927,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,厚木,小鮎,142123,神奈川県,厚木市,飯山南５丁目,20240928,16,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,厚木,三田,142123,神奈川県,厚木市,棚沢,20240926,20,その他,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,厚木,三田,142123,神奈川県,厚木市,棚沢,20240926,23,道路上,その他,施錠せず,なし
窃盗,車上ねらい,厚木,鳶尾,142123,神奈川県,厚木市,鳶尾１丁目,20241019,7,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,厚木,鳶尾,142123,神奈川県,厚木市,鳶尾２丁目,20240926,18,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,厚木,鳶尾,142123,神奈川県,厚木市,鳶尾４丁目,20240930,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,厚木,毛利台,142123,神奈川県,厚木市,愛名,20240928,21,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,大和,大和駅前,142131,神奈川県,大和市,中央５丁目,20240926,17,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,大和,大和駅前,142131,神奈川県,大和市,大和東１丁目,20240122,12,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,大和,大和駅前,142131,神奈川県,大和市,大和東３丁目,20240210,8,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,大和,大和駅前,142131,神奈川県,大和市,大和南１丁目,20241106,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,大和,相模大塚駅前,142131,神奈川県,大和市,上草柳,20240629,22,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,大和,相模大塚駅前,142131,神奈川県,大和市,上草柳３丁目,20240718,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,大和,相模大塚駅前,142131,神奈川県,大和市,上草柳８丁目,20240218,16,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,大和,相模大塚駅前,142131,神奈川県,大和市,上草柳９丁目,20241108,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,大和,相模大塚駅前,142131,神奈川県,大和市,桜森１丁目,20240713,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,大和,相模大塚駅前,142131,神奈川県,大和市,桜森３丁目,20240608,18,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,大和,相模大塚駅前,142182,神奈川県,綾瀬市,深谷,20240325,17,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,大和,相模大塚駅前,142182,神奈川県,綾瀬市,深谷,20240508,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,大和,鶴間駅前,142131,神奈川県,大和市,下鶴間,20241106,13,その他,その他,施錠せず,なし
窃盗,車上ねらい,大和,鶴間駅前,142131,神奈川県,大和市,下鶴間１丁目,20241208,8,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,大和,鶴間駅前,142131,神奈川県,大和市,西鶴間１丁目,20240119,21,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,大和,鶴間駅前,142131,神奈川県,大和市,西鶴間２丁目,20240119,19,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,大和,鶴間駅前,142131,神奈川県,大和市,西鶴間２丁目,20240123,13,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,大和,鶴間駅前,142131,神奈川県,大和市,西鶴間４丁目,20240831,19,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,大和,鶴間駅前,142131,神奈川県,大和市,深見,20241014,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,大和,南林間駅前,142131,神奈川県,大和市,南林間６丁目,20240112,15,その他,その他,施錠せず,あり
窃盗,車上ねらい,大和,南林間駅前,142131,神奈川県,大和市,南林間７丁目,20240120,3,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,大和,南林間駅前,142131,神奈川県,大和市,南林間７丁目,20240119,21,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,大和,つきみ野駅前,142131,神奈川県,大和市,つきみ野３丁目,20240730,9,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,大和,桜ヶ丘,142131,神奈川県,大和市,上和田,20240317,13,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,大和,桜ヶ丘,142131,神奈川県,大和市,上和田,20240713,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,大和,桜ヶ丘,142131,神奈川県,大和市,上和田,20240710,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,大和,桜ヶ丘,142131,神奈川県,大和市,福田,20240316,1,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,大和,桜ヶ丘,142131,神奈川県,大和市,福田,20230811,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,大和,桜ヶ丘,142131,神奈川県,大和市,福田５丁目,20231229,8,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,大和,桜ヶ丘,142131,神奈川県,大和市,福田７丁目,20240819,7,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,大和,桜ヶ丘,142131,神奈川県,大和市,柳橋３丁目,20240608,20,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,大和,福田,142131,神奈川県,大和市,下和田,20241022,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,大和,上土棚,142182,神奈川県,綾瀬市,上土棚中４丁目,20241223,19,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,大和,寺尾,142182,神奈川県,綾瀬市,大上４丁目,20231228,13,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,大和,寺尾,142182,神奈川県,綾瀬市,寺尾南１丁目,20240218,14,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,大和,深谷,142182,神奈川県,綾瀬市,深谷中３丁目,20240328,21,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,大和,深谷,142182,神奈川県,綾瀬市,深谷上２丁目,20240522,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,大和,綾瀬地区,142182,神奈川県,綾瀬市,早川,20240714,19,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,大和,下鶴間,142131,神奈川県,大和市,下鶴間,20240522,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,相模原,上溝駅前,141526,神奈川県,相模原市中央区,上溝,20240902,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,相模原,上溝駅前,141526,神奈川県,相模原市中央区,上溝４丁目,20240807,12,一戸建住宅,その他,施錠せず,なし
窃盗,車上ねらい,相模原,上溝駅前,141526,神奈川県,相模原市中央区,上溝５丁目,20240919,17,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,相模原,上溝駅前,141526,神奈川県,相模原市中央区,上溝７丁目,20240322,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,相模原,星が丘,141526,神奈川県,相模原市中央区,千代田５丁目,20240713,9,一戸建住宅,駐車（輪）場,施錠せず,あり
